date,close,sbi_tt,close_inr
2023-01-03,159.63999938964844,82.3,13138.3719
2023-01-04,159.22999572753906,82.35,13112.5901
2023-01-05,156.8000030517578,82.36,12914.0483
2023-01-06,159.66000366210938,82.15,13116.0693
2023-01-09,165.9199981689453,81.9,13588.8479
2023-01-10,164.32000732421875,81.6,13408.5126
2023-01-11,168.47000122070312,81.26,13689.8723
2023-01-12,168.05999755859375,81.26,13656.5554
2023-01-13,169.25999450683594,81.26,13754.0672
2023-01-17,172.97000122070312,81.38,14076.2987
2023-01-18,172.4600067138672,81.35,14029.6215
2023-01-19,171.9499969482422,80.97,13922.7913
2023-01-20,178.25999450683594,80.8,14403.4076
2023-01-23,183.41000366210938,81.0,14856.2103
2023-01-24,182.3800048828125,81.15,14800.1374
2023-01-25,182.47999572753906,81.2,14817.3757
2023-01-26,185.6300048828125,81.2,15073.1564
2023-01-27,185.02999877929688,81.1,15005.9329
2023-01-30,180.74000549316406,81.25,14685.1254
2023-01-31,182.8300018310547,81.2,14845.7961
2023-02-01,188.88999938964844,81.38,15371.8682
2023-02-02,189.22000122070312,81.6,15440.3521
2023-02-03,185.85000610351562,81.4,15128.1905
2023-02-06,185.91000366210938,82.25,15291.0978
2023-02-07,188.3300018310547,82.25,15490.1427
2023-02-08,185.4499969482422,82.25,15253.2622
2023-02-09,186.27000427246094,82.18,15307.669
2023-02-10,183.8000030517578,82.18,15104.6843
2023-02-13,185.6999969482422,82.3,15283.1097
2023-02-14,199.08999633789062,82.3,16385.1067
2023-02-15,202.25999450683594,82.5,16686.4495
2023-02-16,194.6199951171875,82.5,16056.1496
2023-02-17,194.44000244140625,82.39,16019.9118
2023-02-21,192.64999389648438,82.35,15864.727
2023-02-22,193.99000549316406,82.42,15988.6563
2023-02-23,196.6199951171875,82.38,16197.5552
2023-02-24,193.74000549316406,82.28,15940.9277
2023-02-27,193.17999267578125,82.47,15931.554
2023-02-28,192.94000244140625,82.3,15878.9622
2023-03-01,191.42999267578125,82.08,15712.5738
2023-03-02,192.63999938964844,82.17,15829.2287
2023-03-03,196.5,81.65,16044.225
2023-03-06,197.39999389648438,81.4,16068.3595
2023-03-07,195.35000610351562,81.4,15901.4905
2023-03-08,199.3000030517578,81.65,16272.8452
2023-03-09,196.39999389648438,81.52,16010.5275
2023-03-10,195.6699981689453,81.73,15992.109
2023-03-13,196.27000427246094,81.75,16045.0728
2023-03-14,203.52000427246094,81.86,16660.1475
2023-03-15,202.94000244140625,82.12,16665.433
2023-03-16,207.82000732421875,82.37,17118.134
2023-03-17,206.8800048828125,82.12,16988.986
2023-03-20,207.07000732421875,82.25,17031.5081
2023-03-21,207.8800048828125,82.15,17077.3424
2023-03-22,204.0,82.15,16758.6
2023-03-23,207.0,81.75,16922.25
2023-03-24,204.47999572753906,81.9,16746.9117
2023-03-27,205.27000427246094,81.96,16823.9296
2023-03-28,203.27999877929688,81.76,16620.1727
2023-03-29,206.0,81.85,16861.1
2023-03-30,207.00999450683594,81.85,16943.7681
2023-03-31,210.08999633789062,81.72,17168.5545
2023-04-03,211.38999938964844,82.0,17333.9799
2023-04-04,211.50999450683594,82.0,17343.8195
2023-04-05,207.55999755859375,81.68,16953.5006
2023-04-06,208.52000427246094,81.54,17002.7211
2023-04-10,213.61000061035156,81.47,17402.8067
2023-04-11,213.88999938964844,81.56,17444.8684
2023-04-12,212.17999267578125,81.65,17324.4964
2023-04-13,217.00999450683594,81.6,17708.0156
2023-04-14,214.5500030517578,81.6,17507.2802
2023-04-17,213.16000366210938,81.49,17370.4087
2023-04-18,213.77000427246094,81.62,17447.9077
2023-04-19,213.6699981689453,81.7,17456.8389
2023-04-20,213.72999572753906,81.83,17489.5256
2023-04-21,213.0,81.72,17406.36
2023-04-24,212.97999572753906,81.69,17398.3359
2023-04-25,203.89999389648438,81.48,16613.7715
2023-04-26,203.61000061035156,81.3,16553.493
2023-04-27,207.86000061035156,81.31,16901.0966
2023-04-28,209.4499969482422,81.38,17045.0408
2023-05-01,210.64999389648438,81.35,17136.377
2023-05-02,208.97000122070312,81.35,16999.7096
2023-05-03,207.4499969482422,81.38,16882.2808
2023-05-04,205.02999877929688,81.27,16662.788
2023-05-05,205.24000549316406,81.27,16679.8552
2023-05-08,205.55999755859375,81.35,16722.3058
2023-05-09,204.02999877929688,81.7,16669.2509
2023-05-10,204.19000244140625,81.66,16674.1556
2023-05-11,201.4600067138672,81.56,16431.0781
2023-05-12,201.16000366210938,81.7,16434.7723
2023-05-15,202.30999755859375,81.82,16553.004
2023-05-16,202.4600067138672,81.83,16567.3023
2023-05-17,204.14999389648438,81.9,16719.8845
2023-05-18,216.83999633789062,82.15,17813.4057
2023-05-19,216.7100067138672,82.31,17837.4007
2023-05-22,211.6300048828125,82.39,17436.1961
2023-05-23,205.75999450683594,82.44,16962.8539
2023-05-24,203.6699981689453,82.43,16788.5179
2023-05-25,224.49000549316406,82.35,18486.752
2023-05-26,228.3300018310547,82.33,18798.4091
2023-05-30,234.75,82.26,19310.535
2023-05-31,230.91000366210938,82.32,19008.5115
2023-06-01,232.38999938964844,82.1,19079.2189
2023-06-02,229.69000244140625,81.94,18820.7988
2023-06-05,232.3300018310547,82.08,19069.6466
2023-06-06,228.77999877929688,82.16,18796.5647
2023-06-07,222.47000122070312,82.16,18278.1353
2023-06-08,228.0800018310547,82.21,18750.457
2023-06-09,229.3000030517578,82.08,18820.9443
2023-06-12,233.22000122070312,82.05,19135.7011
2023-06-13,239.0,82.02,19602.78
2023-06-14,236.05999755859375,81.9,19333.3138
2023-06-15,237.77000427246094,81.75,19437.6978
2023-06-16,235.83999633789062,81.59,19242.1853
2023-06-20,232.52999877929688,81.63,18981.4238
2023-06-21,228.00999450683594,81.72,18632.9768
2023-06-22,227.0,81.54,18509.58
2023-06-23,225.32000732421875,81.67,18401.885
2023-06-26,223.00999450683594,81.62,18202.0758
2023-06-27,228.8000030517578,81.62,18674.6562
2023-06-28,229.36000061035156,81.6,18715.776
2023-06-29,228.5399932861328,81.6,18648.8635
2023-06-30,234.52000427246094,81.63,19143.8679
2023-07-03,235.39999389648438,81.45,19173.3295
2023-07-05,232.52000427246094,81.66,18987.5835
2023-07-06,230.07000732421875,81.95,18854.2371
2023-07-07,226.88999938964844,82.25,18661.7024
2023-07-10,234.4199981689453,82.25,19281.0448
2023-07-11,231.8699951171875,82.01,19015.6583
2023-07-12,232.74000549316406,81.88,19056.7516
2023-07-13,239.50999450683594,81.57,19536.8303
2023-07-14,240.74000549316406,81.54,19629.94
2023-07-17,244.44000244140625,81.74,19980.5258
2023-07-18,244.08999633789062,81.6,19917.7437
2023-07-19,242.49000549316406,81.7,19811.4334
2023-07-20,238.7899932861328,81.62,19490.0393
2023-07-21,242.86000061035156,81.62,19822.2332
2023-07-24,241.27000427246094,81.62,19692.4577
2023-07-25,238.2899932861328,81.33,19380.1252
2023-07-26,233.9600067138672,81.49,19065.4009
2023-07-27,234.89999389648438,81.53,19151.3965
2023-07-28,234.24000549316406,81.85,19172.5444
2023-07-31,234.00999450683594,81.82,19146.6978
2023-08-01,233.6300048828125,81.92,19138.97
2023-08-02,228.74000549316406,82.12,18784.1293
2023-08-03,228.58999633789062,82.3,18812.9567
2023-08-04,229.0,82.34,18855.86
2023-08-07,232.44000244140625,82.32,19134.461
2023-08-08,228.92999267578125,82.4,18863.8314
2023-08-09,225.3000030517578,82.43,18571.4793
2023-08-10,225.61000061035156,82.41,18592.5202
2023-08-11,226.07000732421875,82.34,18614.6044
2023-08-14,227.89999389648438,82.62,18829.0975
2023-08-15,226.16000366210938,82.62,18685.3395
2023-08-16,223.24000549316406,82.62,18444.0893
2023-08-17,220.30999755859375,82.6,18197.6058
2023-08-18,220.5500030517578,82.63,18224.0468
2023-08-21,225.0,82.65,18596.25
2023-08-22,225.50999450683594,82.67,18642.9112
2023-08-23,233.5800018310547,82.4,19246.9922
2023-08-24,228.0399932861328,82.07,18715.2422
2023-08-25,232.50999450683594,82.22,19116.9717
2023-08-28,233.5500030517578,82.15,19186.1328
2023-08-29,237.7899932861328,82.15,19534.4479
2023-08-30,239.8800048828125,82.26,19732.5292
2023-08-31,240.44000244140625,82.25,19776.1902
2023-09-01,243.55999755859375,82.18,20015.7606
2023-09-05,245.50999450683594,82.55,20266.85
2023-09-06,246.6999969482422,82.62,20382.3537
2023-09-07,241.4600067138672,82.7,19968.7426
2023-09-08,237.99000549316406,82.6,19657.9745
2023-09-11,243.24000549316406,82.53,20074.5977
2023-09-12,236.4600067138672,82.55,19519.7736
2023-09-13,241.1300048828125,82.53,19900.4593
2023-09-14,242.82000732421875,82.58,20052.0762
2023-09-15,234.0800018310547,82.64,19344.3714
2023-09-18,236.8300018310547,82.7,19585.8412
2023-09-19,236.55999755859375,82.7,19563.5118
2023-09-20,234.1999969482422,82.81,19394.1017
2023-09-21,228.5800018310547,82.81,18928.71
2023-09-22,230.66000366210938,82.45,19017.9173
2023-09-25,231.25,82.65,19112.8125
2023-09-26,229.25999450683594,82.8,18982.7275
2023-09-27,230.64999389648438,82.8,19097.8195
2023-09-28,234.00999450683594,82.83,19383.0478
2023-09-29,234.3000030517578,82.83,19407.0693
2023-10-02,236.49000549316406,82.75,19569.548
2023-10-03,228.69000244140625,82.81,18937.8191
2023-10-04,235.0500030517578,82.82,19466.8413
2023-10-05,234.77000427246094,82.81,19441.3041
2023-10-06,243.9499969482422,82.82,20203.9387
2023-10-09,247.33999633789062,82.82,20484.6985
2023-10-10,249.75,82.82,20684.295
2023-10-11,252.97999572753906,82.79,20944.2138
2023-10-12,252.1999969482422,82.77,20874.5937
2023-10-13,250.25,82.84,20730.71
2023-10-16,251.4199981689453,82.85,20830.1468
2023-10-17,250.02000427246094,82.83,20709.157
2023-10-18,246.55999755859375,82.83,20422.5646
2023-10-19,245.05999755859375,82.86,20305.6714
2023-10-20,238.63999938964844,82.78,19754.6191
2023-10-23,239.9199981689453,82.76,19855.779
2023-10-24,237.41000366210938,82.76,19648.0519
2023-10-25,231.02999877929688,82.68,19101.5603
2023-10-26,230.44000244140625,82.8,19080.4322
2023-10-27,230.8699951171875,82.83,19122.9617
2023-10-30,233.72000122070312,82.85,19363.7021
2023-10-31,239.85000610351562,82.86,19873.9715
2023-11-01,244.8800048828125,82.87,20293.206
2023-11-02,244.47999572753906,82.83,20250.278
2023-11-03,249.5399932861328,82.83,20669.3976
2023-11-06,249.77000427246094,82.75,20668.4679
2023-11-07,253.72999572753906,82.83,21016.4555
2023-11-08,256.3999938964844,82.83,21237.6115
2023-11-09,256.45001220703125,82.86,21249.448
2023-11-10,261.55999755859375,82.88,21678.0926
2023-11-13,263.94000244140625,82.9,21880.6262
2023-11-14,272.6199951171875,82.9,22600.1976
2023-11-15,265.7900085449219,82.67,21972.86
2023-11-16,266.989990234375,82.78,22101.4314
2023-11-17,268.2699890136719,82.82,22218.1205
2023-11-20,270.25,82.87,22395.6175
2023-11-21,270.3900146484375,82.92,22420.74
2023-11-22,270.3500061035156,82.91,22414.719
2023-11-24,270.6099853515625,82.94,22444.3922
2023-11-27,271.54998779296875,82.94,22522.356
2023-11-28,270.7200012207031,82.97,22461.6385
2023-11-29,275.2099914550781,82.92,22820.4125
2023-11-30,273.2699890136719,82.92,22659.5475
2023-12-01,270.3500061035156,82.88,22406.6085
2023-12-04,263.4800109863281,82.87,21834.5885
2023-12-05,262.17999267578125,82.98,21755.6958
2023-12-06,257.67999267578125,82.95,21374.5554
2023-12-07,259.4700012207031,82.96,21525.6313
2023-12-08,259.92999267578125,82.95,21561.1929
2023-12-11,268.75,82.98,22300.875
2023-12-12,274.2300109863281,82.97,22752.864
2023-12-13,276.57000732421875,82.98,22949.7792
2023-12-14,270.1000061035156,82.9,22391.2905
2023-12-15,271.5199890136719,82.75,22468.2791
2023-12-18,273.5,82.57,22582.895
2023-12-19,274.3299865722656,82.78,22709.0363
2023-12-20,270.7900085449219,82.77,22413.289
2023-12-21,275.57000732421875,82.78,22811.6852
2023-12-22,275.82000732421875,82.85,22851.6876
2023-12-26,274.9599914550781,82.77,22758.4385
2023-12-27,274.6400146484375,82.81,22742.9396
2023-12-28,273.239990234375,82.88,22646.1304
2023-12-29,272.3699951171875,82.76,22541.3408
