date,close,sbi_tt,close_inr
2025-01-02,211.35000610351562,85.3,18028.1555
2025-01-03,215.3699951171875,85.38,18388.2902
2025-01-06,218.0,85.38,18612.84
2025-01-07,215.8699951171875,85.39,18433.1389
2025-01-08,220.44000244140625,85.4,18825.5762
2025-01-10,212.3699951171875,85.48,18153.3872
2025-01-13,212.9499969482422,85.95,18303.0522
2025-01-14,214.64999389648438,86.25,18513.562
2025-01-15,218.22000122070312,85.95,18756.0091
2025-01-16,215.02000427246094,86.0,18491.7204
2025-01-17,219.16000366210938,86.2,18891.5923
2025-01-21,221.4499969482422,86.1,19066.8447
2025-01-22,224.0800018310547,86.0,19270.8802
2025-01-23,228.35000610351562,86.05,19649.518
2025-01-24,217.3699951171875,85.8,18650.3456
2025-01-27,215.4199981689453,85.95,18515.3488
2025-01-28,209.52000427246094,86.1,18039.6724
2025-01-29,209.91000366210938,86.2,18094.2423
2025-01-30,212.39999389648438,86.15,18298.2595
2025-01-31,211.88999938964844,86.2,18264.9179
2025-02-03,205.24000549316406,86.8,17814.8325
2025-02-04,206.00999450683594,86.6,17840.4655
2025-02-05,209.8000030517578,87.0,18252.6003
2025-02-06,207.8300018310547,87.1,18101.9932
2025-02-07,205.2100067138672,87.05,17863.5311
2025-02-10,204.86000061035156,87.1,17843.3061
2025-02-11,203.4600067138672,86.35,17568.7716
2025-02-12,205.1300048828125,86.3,17702.7194
2025-02-13,209.33999633789062,86.4,18086.9757
2025-02-14,214.61000061035156,86.45,18553.0346
2025-02-18,220.22000122070312,86.5,19049.0301
2025-02-19,241.66000366210938,86.5,20903.5903
2025-02-20,243.82000732421875,86.25,21029.4756
2025-02-21,238.91000366210938,86.3,20617.9333
2025-02-24,236.99000549316406,86.2,20428.5385
2025-02-25,235.3000030517578,86.7,20400.5103
2025-02-26,233.72999572753906,86.7,20264.3906
2025-02-27,223.85000610351562,86.85,19441.373
2025-02-28,230.05999755859375,86.95,20003.7168
2025-03-03,228.52999877929688,86.95,19870.6834
2025-03-04,226.17999267578125,86.95,19666.3504
2025-03-05,229.47000122070312,86.65,19883.5756
2025-03-06,222.77000427246094,86.7,19314.1594
2025-03-07,225.86000061035156,86.5,19536.8901
2025-03-10,216.25999450683594,86.87,18786.5057
2025-03-11,209.0800018310547,86.98,18185.7786
2025-03-12,206.6199951171875,86.85,17944.9466
2025-03-13,203.8000030517578,86.75,17679.6503
2025-03-14,208.75,86.75,18109.0625
2025-03-17,211.67999267578125,86.5,18310.3194
2025-03-18,209.16000366210938,86.15,18019.1343
2025-03-19,209.97000122070312,86.25,18109.9126
2025-03-20,205.89999389648438,85.8,17666.2195
2025-03-21,204.39999389648438,85.6,17496.6395
2025-03-24,212.33999633789062,85.2,18091.3677
2025-03-25,213.5800018310547,85.3,18218.3742
2025-03-26,210.52999877929688,85.3,17958.2089
2025-03-27,208.94000244140625,85.5,17864.3702
2025-03-28,201.55999755859375,85.1,17152.7558
2025-03-31,201.6699981689453,85.1,17162.1168
2025-04-01,199.17999267578125,85.1,16950.2174
2025-04-02,199.58999633789062,85.25,17015.0472
2025-04-03,180.8800048828125,85.15,15401.9324
2025-04-04,164.60000610351562,84.8,13958.0805
2025-04-07,171.33999633789062,85.3,14615.3017
2025-04-08,166.08999633789062,85.7,14233.9127
2025-04-09,196.6300048828125,86.2,16949.5064
2025-04-10,178.36000061035156,86.2,15374.6321
2025-04-11,179.16000366210938,85.7,15354.0123
2025-04-14,178.60000610351562,85.7,15306.0205
2025-04-15,179.5399932861328,85.35,15323.7384
2025-04-16,175.92999267578125,85.2,14989.2354
2025-04-17,176.27000427246094,85.1,15000.5774
2025-04-21,174.99000549316406,84.7,14821.6535
2025-04-22,178.5,84.75,15127.875
2025-04-23,183.11000061035156,84.9,15546.0391
2025-04-24,195.22999572753906,85.2,16633.5956
2025-04-25,194.58999633789062,85.1,16559.6087
2025-04-28,193.72000122070312,84.65,16398.3981
2025-04-29,192.6699981689453,84.7,16319.1488
2025-04-30,194.9199981689453,84.25,16422.0098
2025-05-01,193.74000549316406,84.25,16322.5955
2025-05-02,198.58999633789062,83.6,16602.1237
2025-05-05,197.72000122070312,83.85,16578.8221
2025-05-06,195.60000610351562,83.85,16401.0605
2025-05-07,199.86000061035156,84.26,16840.2037
2025-05-08,202.77999877929688,84.85,17205.8829
2025-05-09,207.50999450683594,85.3,17700.6025
2025-05-12,223.14999389648438,85.3,19034.6945
2025-05-13,226.67999267578125,85.0,19267.7994
2025-05-14,226.82000732421875,84.85,19245.6776
2025-05-15,227.1199951171875,85.1,19327.9116
2025-05-16,227.11000061035156,85.0,19304.3501
2025-05-19,224.5399932861328,85.1,19108.3534
2025-05-20,224.49000549316406,85.1,19104.0995
2025-05-21,222.22000122070312,85.2,18933.1441
2025-05-22,211.92999267578125,85.6,18141.2074
2025-05-23,210.47000122070312,84.75,17837.3326
2025-05-27,216.88999938964844,84.95,18424.8054
2025-05-28,215.6199951171875,85.2,18370.8236
2025-05-29,215.75,85.1,18360.325
2025-05-30,213.97999572753906,84.9,18166.9016
2025-06-02,215.4499969482422,85.1,18334.7947
2025-06-03,218.42999267578125,85.1,18588.3924
2025-06-04,218.5,85.5,18681.75
2025-06-05,218.0399932861328,85.45,18631.5174
2025-06-06,222.25999450683594,85.5,19003.2295
2025-06-09,227.66000366210938,85.2,19396.6323
2025-06-10,233.33999633789062,85.2,19880.5677
2025-06-11,232.5399932861328,85.1,19789.1534
2025-06-12,232.1199951171875,85.05,19741.8056
2025-06-13,225.02999877929688,85.75,19296.3224
2025-06-16,231.8000030517578,85.6,19842.0803
2025-06-17,227.44000244140625,85.6,19468.8642
2025-06-18,229.64999389648438,85.95,19738.417
2025-06-20,228.35000610351562,86.2,19683.7705
2025-06-23,230.97999572753906,86.35,19945.1226
2025-06-24,234.97999572753906,85.75,20149.5346
2025-06-25,234.67999267578125,85.6,20088.6074
2025-06-26,237.3000030517578,85.3,20241.6903
2025-06-27,236.9600067138672,85.1,20165.2966
2025-06-30,238.02000427246094,85.1,20255.5024
2025-07-01,240.63999938964844,85.2,20502.5279
2025-07-02,245.14999389648438,85.2,20886.7795
