date,close,sbi_tt,close_inr
2023-01-03,124.73999786376953,82.3,10266.1018
2023-01-04,127.37000274658203,82.35,10488.9197
2023-01-05,126.94000244140625,82.36,10454.7786
2023-01-06,130.02000427246094,82.15,10681.1434
2023-01-09,129.47000122070312,81.9,10603.5931
2023-01-10,132.99000549316406,81.6,10851.9844
2023-01-11,132.88999938964844,81.26,10798.6414
2023-01-12,136.7100067138672,81.26,11109.0551
2023-01-13,136.97999572753906,81.26,11130.9945
2023-01-17,135.36000061035156,81.38,11015.5968
2023-01-18,133.02000427246094,81.35,10821.1773
2023-01-19,136.14999389648438,80.97,11024.065
2023-01-20,139.3699951171875,80.8,11261.0956
2023-01-23,143.27000427246094,81.0,11604.8703
2023-01-24,143.13999938964844,81.15,11615.811
2023-01-25,141.5,81.2,11489.8
2023-01-26,147.3000030517578,81.2,11960.7602
2023-01-27,151.74000549316406,81.1,12306.1144
2023-01-30,147.05999755859375,81.25,11948.6248
2023-01-31,148.97000122070312,81.2,12096.3641
2023-02-01,153.1199951171875,81.38,12460.9052
2023-02-02,188.77000427246094,81.6,15403.6323
2023-02-03,186.52999877929688,81.4,15183.5419
2023-02-06,186.05999755859375,82.25,15303.4348
2023-02-07,191.6199951171875,82.25,15760.7446
2023-02-08,183.42999267578125,82.25,15087.1169
2023-02-09,177.9199981689453,82.18,14621.4654
2023-02-10,174.14999389648438,82.18,14311.6465
2023-02-13,179.42999267578125,82.3,14767.0884
2023-02-14,179.47999572753906,82.3,14771.2036
2023-02-15,177.16000366210938,82.5,14615.7003
2023-02-16,172.44000244140625,82.5,14226.3002
2023-02-17,172.8800048828125,82.39,14243.5836
2023-02-21,172.0800018310547,82.35,14170.7882
2023-02-22,171.1199951171875,82.42,14103.71
2023-02-23,172.0399932861328,82.38,14172.6546
2023-02-24,170.38999938964844,82.28,14019.6891
2023-02-27,169.5399932861328,82.47,13981.9632
2023-02-28,174.94000244140625,82.3,14397.5622
2023-03-01,173.4199981689453,82.08,14234.3134
2023-03-02,174.52999877929688,82.17,14341.13
2023-03-03,185.25,81.65,15125.6625
2023-03-06,184.89999389648438,81.4,15050.8595
2023-03-07,184.50999450683594,81.4,15019.1136
2023-03-08,184.97000122070312,81.65,15102.8006
2023-03-09,181.69000244140625,81.52,14811.369
2023-03-10,179.50999450683594,81.73,14671.3519
2023-03-13,180.89999389648438,81.75,14788.5745
2023-03-14,194.02000427246094,81.86,15882.4775
2023-03-15,197.75,82.12,16239.23
2023-03-16,204.92999267578125,82.37,16880.0835
2023-03-17,195.61000061035156,82.12,16063.4933
2023-03-20,197.80999755859375,82.25,16269.8723
2023-03-21,202.16000366210938,82.15,16607.4443
2023-03-22,199.80999755859375,82.15,16414.3913
2023-03-23,204.27999877929688,81.75,16699.8899
2023-03-24,206.00999450683594,81.9,16872.2186
2023-03-27,202.83999633789062,81.96,16624.7661
2023-03-28,200.67999267578125,81.76,16407.5962
2023-03-29,205.35000610351562,81.85,16807.898
2023-03-30,207.83999633789062,81.85,17011.7037
2023-03-31,211.94000244140625,81.72,17319.737
2023-04-03,213.07000732421875,82.0,17471.7406
2023-04-04,214.72000122070312,82.0,17607.0401
2023-04-05,211.47999572753906,81.68,17273.6861
2023-04-06,216.10000610351562,81.54,17620.7945
2023-04-10,214.75,81.47,17495.6825
2023-04-11,213.85000610351562,81.56,17441.6065
2023-04-12,214.0,81.65,17473.1
2023-04-13,220.35000610351562,81.6,17980.5605
2023-04-14,221.49000549316406,81.6,18073.5844
2023-04-17,218.86000061035156,81.49,17834.9014
2023-04-18,217.88999938964844,81.62,17784.1818
2023-04-19,215.6999969482422,81.7,17622.6898
2023-04-20,213.07000732421875,81.83,17435.5187
2023-04-21,212.88999938964844,81.72,17397.3708
2023-04-24,212.7899932861328,81.69,17382.8146
2023-04-25,207.5500030517578,81.48,16911.1742
2023-04-26,209.39999389648438,81.3,17024.2195
2023-04-27,238.55999755859375,81.31,19397.3134
2023-04-28,240.32000732421875,81.38,19557.2422
2023-05-01,243.17999267578125,81.35,19782.6924
2023-05-02,239.24000549316406,81.35,19462.1744
2023-05-03,237.02999877929688,81.38,19289.5013
2023-05-04,233.52000427246094,81.27,18978.1707
2023-05-05,232.77999877929688,81.27,18918.0305
2023-05-08,233.27000427246094,81.35,18976.5148
2023-05-09,233.3699951171875,81.7,19066.3286
