date,close,sbi_tt,close_inr
2025-01-02,244.6199951171875,85.3,20866.0856
2025-01-03,246.38999938964844,85.38,21036.7781
2025-01-06,252.86000061035156,85.38,21589.1869
2025-01-07,245.9600067138672,85.39,21002.525
2025-01-08,248.67999267578125,85.4,21237.2714
2025-01-10,245.22000122070312,85.48,20961.4057
2025-01-13,240.19000244140625,85.95,20644.3307
2025-01-14,242.41000366210938,86.25,20907.8628
2025-01-15,242.91000366210938,85.95,20878.1148
2025-01-16,247.9600067138672,86.0,21324.5606
2025-01-17,253.11000061035156,86.2,21818.0821
2025-01-21,257.8599853515625,86.1,22201.7447
2025-01-22,260.70001220703125,86.0,22420.201
2025-01-23,260.6199951171875,86.05,22426.3506
2025-01-24,261.8599853515625,85.8,22467.5867
2025-01-27,264.5799865722656,85.95,22740.6498
2025-01-28,284.0,86.1,24452.4
2025-01-29,278.3299865722656,86.2,23992.0448
2025-01-30,271.07000732421875,86.15,23352.6811
2025-01-31,273.32000732421875,86.2,23560.1846
2025-02-03,268.8299865722656,86.8,23334.4428
2025-02-04,275.9700012207031,86.6,23899.0021
2025-02-05,282.0299987792969,87.0,24536.6099
2025-02-06,278.1000061035156,87.1,24222.5105
2025-02-07,277.8699951171875,87.05,24188.5831
2025-02-10,286.3599853515625,87.1,24941.9547
2025-02-11,286.1199951171875,86.35,24706.4616
2025-02-12,292.4599914550781,86.3,25239.2973
2025-02-13,292.9700012207031,86.4,25312.6081
2025-02-14,289.6300048828125,86.45,25038.5139
2025-02-18,298.5150146484375,86.5,25821.5488
2025-02-19,295.0,86.5,25517.5
2025-02-20,290.0,86.25,25012.5
2025-02-21,273.260009765625,86.3,23582.3388
2025-02-24,267.1000061035156,86.2,23024.0205
2025-02-25,259.7099914550781,86.7,22516.8563
2025-02-26,268.29998779296875,86.7,23261.6089
2025-02-27,262.4100036621094,86.85,22790.3088
2025-02-28,267.42999267578125,86.95,23253.0379
2025-03-03,259.0199890136719,86.95,22521.788
2025-03-04,254.3800048828125,86.95,22118.3414
2025-03-05,264.1300048828125,86.65,22886.8649
2025-03-06,192.97999572753906,86.7,16731.3656
2025-03-07,187.64999389648438,86.5,16231.7245
2025-03-10,180.32000732421875,86.87,15664.399
2025-03-11,195.6999969482422,86.98,17021.9857
2025-03-12,196.1199951171875,86.85,17033.0216
