date,close,sbi_tt,close_inr
2022-01-03,361.1000061035156,73.99,26717.7895
2022-01-04,352.989990234375,73.99,26117.7294
2022-01-05,339.7699890136719,74.18,25204.1378
2022-01-06,344.9700012207031,74.08,25555.3777
2022-01-07,330.3599853515625,74.0,24446.6389
2022-01-10,329.6300048828125,73.76,24313.5092
2022-01-11,340.3800048828125,73.55,25034.9494
2022-01-12,338.5899963378906,73.38,24845.7339
2022-01-13,327.510009765625,73.5,24071.9857
2022-01-14,326.1600036621094,73.6,24005.3763
2022-01-18,313.4800109863281,73.95,23181.8468
2022-01-19,312.1400146484375,74.25,23176.3961
2022-01-20,309.9599914550781,74.25,23014.5294
2022-01-21,303.30999755859375,74.12,22481.337
2022-01-24,308.3399963378906,74.0,22817.1597
2022-01-25,291.6600036621094,74.22,21647.0055
2022-01-26,288.55999755859375,74.22,21416.923
2022-01-27,285.3599853515625,74.22,21179.4181
2022-01-28,296.3500061035156,74.22,21995.0975
2022-01-31,310.5,74.3,23070.15
2022-02-01,311.82000732421875,74.2,23137.0445
2022-02-02,315.6300048828125,74.2,23419.7464
2022-02-03,303.510009765625,74.45,22596.3202
2022-02-04,308.8900146484375,74.32,22956.7059
2022-02-07,305.1400146484375,74.3,22671.9031
2022-02-08,309.1099853515625,74.3,22966.8719
2022-02-09,324.17999267578125,74.3,24086.5735
2022-02-10,311.1499938964844,74.47,23171.34
2022-02-11,295.2900085449219,75.05,22161.5151
2022-02-14,294.9599914550781,75.15,22166.2434
2022-02-15,306.1499938964844,75.2,23022.4795
2022-02-16,306.7900085449219,75.2,23070.6086
2022-02-17,293.30999755859375,74.75,21924.9223
2022-02-18,287.6300048828125,74.7,21485.9614
2022-02-22,289.4700012207031,74.35,21522.0946
2022-02-23,285.5299987792969,74.25,21200.6024
2022-02-24,307.79998779296875,74.95,23069.6091
2022-02-25,311.1499938964844,74.52,23186.8975
2022-02-28,312.3900146484375,74.95,23413.6316
2022-03-01,307.7099914550781,74.95,23062.8639
2022-03-02,315.32000732421875,75.4,23775.1286
2022-03-03,308.8399963378906,75.35,23271.0937
2022-03-04,309.05999755859375,75.65,23380.3888
