date,close,sbi_tt,close_inr
2024-01-02,61.72249984741211,82.86,5114.3263
2024-01-03,61.09000015258789,82.91,5064.9719
2024-01-04,61.412498474121094,82.84,5087.4114
2024-01-05,61.8650016784668,82.84,5124.8967
2024-01-08,65.31999969482422,82.71,5402.6172
2024-01-09,68.44249725341797,82.66,5657.4568
2024-01-10,70.51000213623047,82.74,5833.9976
2024-01-11,71.12999725341797,82.66,5879.6056
2024-01-12,70.8375015258789,82.68,5856.8446
2024-01-16,71.57250213623047,82.55,5908.3101
2024-01-17,69.06749725341797,82.73,5713.954
2024-01-18,70.77749633789062,82.73,5855.4223
2024-01-19,72.63500213623047,82.75,6010.5464
2024-01-22,74.66500091552734,82.68,6173.3023
2024-01-23,74.31749725341797,82.73,6148.2865
2024-01-24,75.06999969482422,82.75,6212.0425
2024-01-25,73.36499786376953,82.73,6069.4863
2024-01-26,72.57749938964844,82.73,6004.3365
2024-01-29,75.1675033569336,82.74,6219.3592
2024-01-30,75.3375015258789,82.74,6233.4249
2024-01-31,73.125,82.72,6048.9
2024-02-01,74.84249877929688,82.63,6184.2357
2024-02-02,75.89250183105469,82.52,6262.6493
2024-02-05,75.62249755859375,82.64,6249.4432
2024-02-06,75.52749633789062,82.64,6241.5923
2024-02-07,79.44499969482422,82.64,6565.3348
2024-02-08,80.76000213623047,82.56,6667.5458
2024-02-09,82.33499908447266,82.57,6798.4009
2024-02-12,80.32250213623047,82.63,6637.0484
2024-02-13,80.61000061035156,82.59,6657.58
2024-02-14,83.63749694824219,82.7,6916.821
2024-02-15,82.84500122070312,82.6,6842.9971
2024-02-16,82.30999755859375,82.63,6801.2751
2024-02-20,80.92749786376953,82.62,6686.2299
2024-02-21,73.08999633789062,82.51,6030.6556
2024-02-22,77.72750091552734,82.54,6415.6279
2024-02-23,77.87249755859375,82.46,6421.3661
2024-02-26,80.25749969482422,82.49,6620.4411
2024-02-27,80.30249786376953,82.48,6623.35
2024-02-28,80.23500061035156,82.5,6619.3876
2024-02-29,81.0374984741211,82.49,6684.7832
2024-03-01,78.6500015258789,82.47,6486.2656
2024-03-04,78.45249938964844,82.46,6469.1931
2024-03-05,74.38999938964844,82.5,6137.1749
2024-03-06,82.39250183105469,82.51,6798.2053
2024-03-07,82.41999816894531,82.42,6793.0562
2024-03-08,80.7125015258789,82.42,6652.3244
2024-03-11,79.34249877929688,82.32,6531.4745
2024-03-12,82.31749725341797,82.33,6777.1995
2024-03-13,83.0425033569336,82.42,6844.3631
2024-03-14,82.14749908447266,82.44,6772.2398
2024-03-15,78.9124984741211,82.55,6514.2267
2024-03-18,80.26499938964844,82.45,6617.8492
2024-03-19,80.21499633789062,82.54,6620.9458
2024-03-20,81.71749877929688,82.61,6750.6826
2024-03-21,82.36499786376953,82.68,6809.938
2024-03-22,81.8949966430664,82.88,6787.4573
2024-03-25,81.19000244140625,82.88,6729.0274
2024-03-26,82.50250244140625,82.95,6843.5826
2024-03-27,80.5625,82.93,6681.0481
2024-03-28,80.14749908447266,82.93,6646.6321
2024-04-01,79.89749908447266,82.95,6627.4975
2024-04-02,79.88749694824219,82.97,6628.2656
2024-04-03,80.01000213623047,82.97,6638.4299
2024-04-04,77.29750061035156,83.03,6418.0115
2024-04-05,78.875,83.04,6549.78
2024-04-08,78.43250274658203,82.87,6499.7015
2024-04-09,77.69249725341797,82.87,6438.3772
2024-04-10,78.13249969482422,82.82,6470.9336
2024-04-11,79.44999694824219,82.82,6580.0487
2024-04-12,77.26249694824219,82.96,6409.6967
2024-04-15,74.875,83.04,6217.62
2024-04-16,74.7874984741211,83.1,6214.8411
2024-04-17,73.42250061035156,83.1,6101.4098
2024-04-18,73.5250015258789,83.1,6109.9276
2024-04-19,70.66000366210938,83.17,5876.7925
2024-04-22,72.2874984741211,83.01,6000.5852
2024-04-23,74.9124984741211,82.97,6215.49
2024-04-24,74.40499877929688,82.9,6168.1744
2024-04-25,74.50499725341797,82.94,6179.4445
2024-04-26,76.01750183105469,82.9,6301.8509
2024-04-29,76.01000213623047,82.9,6301.2292
2024-04-30,73.13500213623047,82.9,6062.8917
2024-05-01,73.86000061035156,82.9,6122.9941
2024-05-02,75.88500213623047,83.03,6300.7317
2024-05-03,77.55249786376953,82.99,6436.0818
2024-05-06,79.45249938964844,82.98,6592.9684
2024-05-07,78.13749694824219,83.08,6491.6632
2024-05-08,78.44000244140625,83.1,6518.3642
2024-05-09,79.48500061035156,83.09,6604.4087
2024-05-10,80.19000244140625,83.08,6662.1854
2024-05-13,79.79499816894531,83.11,6631.7623
2024-05-14,82.38749694824219,83.11,6847.2249
2024-05-15,85.77999877929688,83.09,7127.4601
2024-05-16,84.76499938964844,83.05,7039.7332
2024-05-17,86.48249816894531,83.1,7186.6956
2024-05-20,87.1875,82.95,7232.2031
2024-05-21,87.33000183105469,82.91,7240.5305
2024-05-22,86.3550033569336,82.91,7159.6933
2024-05-23,85.5875015258789,82.91,7096.0598
2024-05-24,87.86750030517578,82.85,7279.8224
2024-05-28,86.70500183105469,82.74,7173.9719
2024-05-29,87.37999725341797,82.82,7236.8114
2024-05-30,78.9800033569336,83.02,6556.9199
2024-05-31,78.4175033569336,83.05,6512.5737
2024-06-03,77.17250061035156,82.61,6375.2203
2024-06-04,76.3949966430664,83.15,6352.244
2024-06-05,85.54499816894531,83.05,7104.5121
2024-06-06,85.12249755859375,83.0,7065.1673
2024-06-07,87.27999877929688,83.05,7248.6039
2024-06-10,93.64250183105469,83.09,7780.7555
2024-06-11,96.15750122070312,83.09,7989.7268
2024-06-12,96.84249877929688,83.1,8047.6116
2024-06-13,95.70249938964844,83.13,7955.7488
2024-06-14,96.35874938964844,83.14,8011.2664
2024-06-17,97.60749816894531,83.15,8116.0635
2024-06-18,97.37750244140625,83.12,8094.018
2024-06-20,95.53500366210938,83.2,7948.5123
2024-06-21,95.15750122070312,83.19,7916.1525
2024-06-24,94.48249816894531,83.08,7849.6059
2024-06-25,96.69000244140625,83.09,8033.9723
2024-06-26,95.09249877929688,83.05,7897.432
2024-06-27,96.82250213623047,83.12,8047.8864
2024-06-28,95.79750061035156,83.0,7951.1926
2024-07-01,98.0374984741211,82.99,8136.132
2024-07-02,96.26249694824219,83.11,8000.3761
2024-07-03,96.79499816894531,83.12,8045.6002
2024-07-05,97.41999816894531,83.06,8091.705
2024-07-08,97.67749786376953,83.05,8112.1162
2024-07-09,96.47000122070312,83.08,8014.7277
2024-07-10,93.61250305175781,83.1,7779.199
2024-07-11,92.60749816894531,83.1,7695.6831
2024-07-12,92.83000183105469,83.14,7717.8864
2024-07-15,94.34249877929688,83.14,7843.6353
2024-07-16,92.26249694824219,83.19,7675.3171
2024-07-17,88.73500061035156,83.19,7381.8647
2024-07-18,85.76249694824219,83.18,7133.7245
2024-07-19,76.23999786376953,83.23,6345.455
2024-07-22,65.97750091552734,83.27,5493.9465
2024-07-23,67.22000122070312,83.24,5595.3929
2024-07-24,64.53500366210938,83.29,5375.1205
2024-07-25,63.537498474121094,83.31,5293.309
2024-07-26,64.04000091552734,83.33,5336.4533
2024-07-29,64.70249938964844,83.31,5390.3652
2024-07-30,58.412498474121094,83.33,4867.5135
2024-07-31,57.9900016784668,83.32,4831.7269
2024-08-01,56.05500030517578,83.28,4668.2604
2024-08-02,54.47249984741211,83.33,4539.1934
2024-08-05,55.51250076293945,83.4,4629.7426
2024-08-06,57.92250061035156,83.46,4834.2119
2024-08-07,57.66749954223633,83.48,4814.0829
2024-08-08,60.130001068115234,83.54,5023.2603
2024-08-09,60.224998474121094,83.55,5031.7986
2024-08-12,59.834999084472656,83.55,4999.2142
2024-08-13,62.02750015258789,83.55,5182.3976
2024-08-14,64.05500030517578,83.51,5349.2331
2024-08-15,65.12249755859375,83.51,5438.3798
2024-08-16,65.63500213623047,83.54,5483.1481
2024-08-19,66.69499969482422,83.49,5568.3655
2024-08-20,66.63249969482422,83.46,5561.1484
2024-08-21,68.30249786376953,83.41,5697.1113
2024-08-22,66.91000366210938,83.53,5588.9926
2024-08-23,67.88500213623047,83.53,5670.4342
2024-08-26,66.46749877929688,83.42,5544.7187
2024-08-27,67.4574966430664,83.53,5634.7247
2024-08-28,66.05000305175781,83.54,5517.8173
2024-08-29,67.9175033569336,83.52,5672.4699
2024-08-30,69.31999969482422,83.44,5784.0608
2024-09-03,66.6500015258789,83.53,5567.2746
2024-09-04,64.83000183105469,83.55,5416.5467
2024-09-05,64.10749816894531,83.57,5357.4636
2024-09-06,61.59749984741211,83.57,5147.7031
2024-09-09,61.64500045776367,83.56,5151.0562
2024-09-10,61.935001373291016,83.55,5174.6694
2024-09-11,63.38249969482422,83.56,5296.2417
2024-09-12,64.2750015258789,83.57,5371.4619
2024-09-13,64.78250122070312,83.52,5410.6345
2024-09-16,66.95249938964844,83.49,5589.8642
2024-09-17,67.18000030517578,83.47,5607.5146
2024-09-18,66.77999877929688,83.47,5574.1265
2024-09-19,69.34500122070312,83.25,5772.9714
2024-09-20,74.9625015258789,83.1,6229.3839
2024-09-23,73.28500366210938,83.05,6086.3196
2024-09-24,72.13500213623047,83.2,6001.6322
2024-09-25,71.61750030517578,83.18,5957.1437
2024-09-26,70.37000274658203,83.25,5858.3027
2024-09-27,71.46499633789062,83.25,5949.4609
2024-09-30,70.11750030517578,83.3,5840.7878
2024-10-01,68.7874984741211,83.41,5737.5652
2024-10-02,70.05999755859375,83.41,5843.7044
2024-10-03,70.9375,83.51,5923.9906
2024-10-04,73.05999755859375,83.55,6104.1628
2024-10-07,71.74250030517578,83.56,5994.8033
2024-10-08,73.25250244140625,83.57,6121.7116
2024-10-09,74.58499908447266,83.53,6230.085
2024-10-10,78.7300033569336,83.55,6577.8918
2024-10-11,80.05249786376953,83.56,6689.1867
2024-10-14,77.62999725341797,83.66,6494.5256
2024-10-15,75.57749938964844,83.66,6322.8136
2024-10-16,76.55999755859375,83.65,6404.2438
2024-10-17,77.58499908447266,83.62,6487.6576
2024-10-18,77.5374984741211,83.66,6486.7871
2024-10-21,77.38749694824219,83.65,6473.4641
2024-10-22,77.12750244140625,83.67,6453.2581
2024-10-23,74.82499694824219,83.67,6260.6075
2024-10-24,76.11750030517578,83.66,6367.9901
2024-10-25,75.15499877929688,83.67,6288.2187
2024-10-28,75.33000183105469,83.68,6303.6146
2024-10-29,77.73500061035156,83.68,6504.8649
2024-10-30,76.86250305175781,83.67,6431.0856
2024-10-31,74.21749877929688,83.68,6210.5203
2024-11-01,75.78250122070312,83.68,6341.4797
2024-11-04,74.72000122070312,83.67,6251.8225
2024-11-05,76.8949966430664,83.7,6436.1112
2024-11-06,80.0,83.75,6700.0
2024-11-07,82.69499969482422,83.86,6934.8027
2024-11-08,82.50749969482422,83.95,6926.5046
2024-11-11,85.6050033569336,83.98,7189.1082
2024-11-12,85.875,83.99,7212.6412
2024-11-13,86.97000122070312,84.0,7305.4801
2024-11-14,86.08999633789062,84.0,7231.5597
2024-11-15,84.1875,84.0,7071.75
2024-11-18,85.74250030517578,84.0,7202.37
2024-11-19,88.32250213623047,84.0,7419.0902
2024-11-20,87.5374984741211,84.0,7353.1499
2024-11-21,89.38749694824219,84.01,7509.4436
2024-11-22,93.06500244140625,84.09,7825.8361
2024-11-25,90.91999816894531,83.95,7632.7338
2024-11-26,91.07499694824219,83.9,7641.1922
2024-11-27,86.89749908447266,84.0,7299.3899
2024-11-29,86.49250030517578,84.09,7273.1544
2024-12-02,86.69999694824219,84.16,7296.6717
2024-12-03,87.48750305175781,84.25,7370.8221
2024-12-04,91.04000091552734,84.3,7674.6721
2024-12-05,91.20999908447266,84.32,7690.8271
2024-12-06,91.4124984741211,84.25,7701.503
2024-12-09,88.4000015258789,84.32,7453.8881
2024-12-10,86.6937484741211,84.38,7315.2185
2024-12-11,90.74250030517578,84.45,7663.2042
2024-12-12,91.375,84.45,7716.6188
2024-12-13,92.00499725341797,84.46,7770.7421
2024-12-16,97.05000305175781,84.42,8192.9613
2024-12-17,94.1050033569336,84.49,7950.9317
2024-12-18,87.29499816894531,84.51,7377.3003
2024-12-19,87.75749969482422,84.62,7426.0396
2024-12-20,90.57250213623047,84.55,7657.9051
2024-12-23,90.375,84.6,7645.725
2024-12-24,91.44750213623047,84.7,7745.6034
2024-12-26,91.2699966430664,84.85,7744.2592
2024-12-27,88.74749755859375,85.15,7556.8494
2024-12-30,87.32749938964844,85.1,7431.5702
2024-12-31,85.54000091552734,85.2,7288.0081
